course,title,article_id
Grade 11 Reading,The Latin Deli: An Ars Poetica by Judith Ortiz Cofer,article_120399
Grade 11 Reading,"Speech on the Vietnam War, 1967 by Martin Luther King, Jr. (Part I)",article_120400
Grade 11 Reading,"Speech on the Vietnam War, 1967 by Martin Luther King, Jr. (Part II)",article_120401
Grade 11 Reading,"Speech on the Vietnam War, 1967 by Martin Luther King, Jr. (Part III)",article_120402
Grade 11 Reading,"Speech on the Vietnam War, 1967 by Martin Luther King, Jr.  (Part IV)",article_120403
Grade 11 Reading,The Universe as Primal Scream by Tracy K. Smith,article_120404
Grade 11 Reading,First Verse by Tim Seibles,article_120405
Grade 11 Reading,How It Feels to Be Colored Me by Zora Neale Hurston,article_120406
Grade 11 Reading,All the Good by Kristen Gentry (Part I),article_120407
Grade 11 Reading,All the Good by Kristen Gentry (Part II),article_120408
Grade 11 Reading,Poems of the Harlem Renaissance,article_120409
Grade 11 Reading,Martin Luther King Jr.: He Showed Us the Way by Cesar Chavez,article_120410
Grade 11 Reading,Ten Kliks South by Phil Klay  (Part I),article_120411
Grade 11 Reading,Ten Kliks South by Phil Klay  (Part II),article_120412
Grade 11 Reading,Poetry by Marianne Moore,article_120413
Grade 11 Reading,"YouTube Stars Stress Out, Just Like the Rest of Us",article_120414
Grade 11 Reading,Old Man at the Bridge by Ernest Hemingway,article_120415
Grade 11 Reading,Focus Period: 1950-Present A Fast-Changing Society,article_120416
Grade 11 Reading,Everyday Use by Alice Walker (Part I),article_120417
Grade 11 Reading,Everyday Use by Alice Walker (Part II),article_120418
Grade 11 Reading,Everything Stuck to Him by Raymond Carver,article_120419
Grade 11 Reading,The Leap by Louise Erdrich (Part I),article_120420
Grade 11 Reading,The Leap by Louise Erdrich (Part II),article_120421
Grade 11 Reading,A Brief History of the Short Story by D. F. McCourt,article_120422
Grade 11 Reading,An Occurrence at Owl Creek Bridge by Ambrose Bierce (Part I),article_120423
Grade 11 Reading,An Occurrence at Owl Creek Bridge by Ambrose Bierce (Part II),article_120424
Grade 11 Reading,The Jilting of Granny Weatherall by Katherine Anne Porter (Part I),article_120425
Grade 11 Reading,The Jilting of Granny Weatherall by Katherine Anne Porter (Part II),article_120426
Grade 11 Reading,The Rockpile by James Baldwin (Part I),article_120427
Grade 11 Reading,The Rockpile by James Baldwin (Part II),article_120428
Grade 11 Reading,Cask of Amontillado by Edgar Allan Poe,article_120429
Grade 11 Reading,The Man to Send Rain Clouds by Leslie Marmon Silko,article_120430
Grade 11 Reading,Housepainting by Lan Samantha Chang (Part I),article_120431
Grade 11 Reading,Housepainting by Lan Samantha Chang (Part II),article_120432
Grade 11 Reading,The Pedestrian by Ray Bradbury,article_120433
Grade 12 Reading,A World of Heroes,article_120434
Grade 12 Reading,Focus Period: 750-1066 Ancient Warriors,article_120435
Grade 12 Reading,"from Beowulf, translated by Burton Raffel (Part I)",article_120436
Grade 12 Reading,"from Beowulf, translated by Burton Raffel (Part II)",article_120437
Grade 12 Reading,"from Beowulf, translated by Burton Raffel (Part III)",article_120438
Grade 12 Reading,Beowulf is Back! by James Parker,article_120439
Grade 12 Reading,"To Lucasta, on Going to the Wars by Richard Lovelace",article_120440
Grade 12 Reading,Dulce et Decorum Est by Wilfred Owen,article_120441
Grade 12 Reading,The Song of the Mud by Mary Borden,article_120442
Grade 12 Reading,from The Once and Future King by T. H. White (Part I),article_120443
Grade 12 Reading,from The Once and Future King by T. H. White (Part II),article_120444
Grade 12 Reading,"Morte d'Arthur by Alfred, Lord Tennyson",article_120445
Grade 12 Reading,"from ""We shall fight on the beaches"" by Winston Churchill",article_120446
Grade 12 Reading,Defending Nonviolent Resistance by Mohandas K. Gandhi,article_120447
Grade 12 Reading,"The New Psychology of Leadership by Stephed D. Reicher, Michael J. Platow, S. Alexander Haslam (Part I)",article_120448
Grade 12 Reading,"The New Psychology of Leadership by Stephed D. Reicher, Michael J. Platow, S. Alexander Haslam (Part II)",article_120449
Grade 12 Reading,"The Battle of Maldon, translated by Burton Raffel",article_120450
Grade 12 Reading,"The Charge of the Light Brigade by Alfred, Lord Tennyson",article_120451
Grade 12 Reading,Accidental Hero by Zadie Smith,article_120452
Grade 12 Reading,Origin of a Nation,article_120453
Grade 12 Reading,Chivalry by Neil Gaiman (Part I),article_120454
Grade 12 Reading,Chivalry by Neil Gaiman (Part II),article_120455
Grade 12 Reading,from The Paston Letters by Paston Family (Part I),article_120456
Grade 12 Reading,from The Paston Letters by Paston Family (Part II),article_120457
Grade 12 Reading,from My Syrian Diary by Marah,article_120458
Grade 12 Reading,"The Wanderer, translated by Burton Raffel",article_120459
Grade 12 Reading,Loneliness by Fanny Howe,article_120460
Grade 12 Reading,Barbara Allen,article_120461
Grade 12 Reading,Journeymen Keep the Medieval Past Alive by Melissa Eddy,article_120462
Grade 12 Reading,Standing Up to Absolute Power,article_120463
Grade 12 Reading,Focus Period: 1066-1485 England: The Beginnings,article_120464
Grade 12 Reading,Geoffrey Chaucer and The Canterbury Tales,article_120465
Grade 12 Reading,The Prologue from The Canterbury Tales by Geoffrey Chaucer (Part I),article_120466
Grade 12 Reading,The Prologue from The Canterbury Tales by Geoffrey Chaucer (Part II),article_120467
Grade 12 Reading,The Prologue from The Canterbury Tales by Geoffrey Chaucer (Part III),article_120468
Grade 12 Reading,The Wife of Bath's Tale by Geoffrey Chaucer (Part I),article_120469
Grade 12 Reading,The Wife of Bath's Tale by Geoffrey Chaucer (Part II),article_120470
Grade 12 Reading,from The Worms of the Earth Against the Lions from A Distant Mirror by Barbara W. Tuchman,article_120471
Grade 12 Reading,Shakespeare's Sister by Virginia Woolf,article_120472
Grade 12 Reading,On Seeing England for the First Time by Jamaica Kincaid (Part I),article_120473
Grade 12 Reading,On Seeing England for the First Time by Jamaica Kincaid (Part II),article_120474
Grade 12 Reading,On Seeing England for the First Time by Jamaica Kincaid (Part III),article_120475
Grade 12 Reading,XXIII from Midsummer by Derek Walcott,article_120476
Grade 12 Reading,from What We Mean When We Say the People by Edmund Burke,article_120477
Grade 12 Reading,from Candide by Voltaire,article_120478
Grade 12 Reading,from An Interview With Benjamin Zephaniah by Eric Doumerc,article_120479
Grade 12 Reading,Poetry of Benjamin Zephaniah by Benjamin Zephaniah,article_120480
Grade 12 Reading,Chapter V: Children on the Road from News From Nowhere by William Morris,article_120481
Grade 12 Reading,from The Rape of the Lock by Alexander Pope,article_120482
Grade 12 Reading,A Celebration of Human Achievement,article_120483
Grade 12 Reading,Shakesperean Drama,article_120484
Grade 12 Reading,"The Tragedy of Hamlet, Act I Scene 1 by William Shakespeare",article_120485
Grade 12 Reading,"The Tragedy of Hamlet, Act I Scene 2 by William Shakespeare",article_120486
Grade 12 Reading,"The Tragedy of Hamlet, Act I Scenes 3-4 by William Shakespeare",article_120487
Grade 12 Reading,"The Tragedy of Hamlet, Act I Scene 5 by William Shakespeare",article_120488
Grade 12 Reading,"The Tragedy of Hamlet, Act II Scenes 1-2 by William Shakespeare",article_120489
Grade 12 Reading,"The Tragedy of Hamlet, Act II Scene 2 (Part II) by William Shakespeare",article_120490
Grade 12 Reading,"The Tragedy of Hamlet, Act II Scene 2 (Part III) by William Shakespeare",article_120491
Grade 12 Reading,"The Tragedy of Hamlet, Act III Scene 1 by William Shakespeare",article_120492
Grade 12 Reading,"The Tragedy of Hamlet, Act III Scene 2 (Part I) by William Shakespeare",article_120493
Grade 12 Reading,"The Tragedy of Hamlet, Act III Scene 2 (Part II) by William Shakespeare",article_120494
Grade 12 Reading,"The Tragedy of Hamlet, Act III Scene 3 by William Shakespeare",article_120495
Grade 12 Reading,"The Tragedy of Hamlet, Act III Scene 4 by William Shakespeare",article_120496
Grade 12 Reading,"The Tragedy of Hamlet, Act IV Scenes 1-4 by William Shakespeare",article_120497
Grade 12 Reading,"The Tragedy of Hamlet, Act IV Scenes 5-6 by William Shakespeare",article_120498
Grade 12 Reading,"The Tragedy of Hamlet, Act IV Scene 7 by William Shakespeare",article_120499
Grade 12 Reading,"The Tragedy of Hamlet, Act V Scene 1 by William Shakespeare",article_120500
Grade 12 Reading,"The Tragedy of Hamlet, Act V Scene 2 (Part I) by William Shakespeare",article_120501
Grade 12 Reading,"The Tragedy of Hamlet, Act V Scene 2 (Part II) by William Shakespeare",article_120502
Grade 12 Reading,Hamlet's Dull Revenge by Rene Girard,article_120503
Grade 12 Reading,Sonnet 30 by Edmund Spenser,article_120504
Grade 12 Reading,Twenty-One Love Poems (Poem III) by Adrienne Rich,article_120505
Grade 12 Reading,from Speech Before the Spanish Armada Invasion by Queen Elizabeth I,article_120506
Grade 12 Reading,"For Army Infantry's First Women, Heavy Packs and the Weight of History by Dave Phillips",article_120507
Grade 12 Reading,"Sonnet 18, Sonnet 29, Sonnet 130 by William Shakespeare",article_120508
Grade 12 Reading,Elizabeth I: The Reality Behind the Mask by Brenda Ralph Lewis,article_120509
Grade 12 Reading,The Passionate Shepherd to His Love by Christopher Marlowe & The Nymph's Reply to the Shepherd by Sir Walter Raleigh,article_120510
Grade 12 Reading,Better Never to Have Met at All,article_120511
Grade 12 Reading,Focus Period: 1485-1625 Renaissance and Reformation: A Changing England,article_120512
Grade 12 Reading,Literature and Culture: The Tragedy of Macbeth,article_120513
Grade 12 Reading,"The Tragedy of Macbeth, Act I Scenes 1-3 by William Shakespeare",article_120514
Grade 12 Reading,"The Tragedy of Macbeth, Act I Scenes 4-7 by William Shakespeare",article_120515
Grade 12 Reading,"The Tragedy of Macbeth, Act II by William Shakespeare",article_120516
Grade 12 Reading,"The Tragedy of Macbeth, Act III Scenes 1-3 by William Shakespeare",article_120517
Grade 12 Reading,"The Tragedy of Macbeth, Act III Scenes 4-6 by William Shakespeare",article_120518
Grade 12 Reading,"The Tragedy of Macbeth, Act IV Scenes 1-2 by William Shakespeare",article_120519
Grade 12 Reading,"The Tragedy of Macbeth, Act IV Scene 3 by William Shakespeare",article_120520
Grade 12 Reading,"The Tragedy of Macbeth, Act V Scenes 1-4 by William Shakespeare",article_120521
Grade 12 Reading,"The Tragedy of Macbeth, Act V Scenes 5-8 by William Shakespeare",article_120522
Grade 12 Reading,Sonnets by William Shakespeare,article_120523
Grade 12 Reading,Sonnet II by Edna St. Vincent Millay,article_120524
Grade 12 Reading,Sonnet 75 by Edmund Spenser,article_120525
Grade 12 Reading,from The Naked Babe and the Cloak of Manliness from The Well Wrought Urn by Cleanth Brooks,article_120526
Grade 12 Reading,from Macbeth from Shakespeare's Language by Frank Kermode,article_120527
Grade 12 Reading,Ozymandias by Percy Bysshe Shelley,article_120528
Grade 12 Reading,Faithful Forest by Alberto Rios,article_120529
Grade 12 Reading,"Man's Short Life and Foolish Ambition by Margaret Cavendish, Duchess of Newcastle",article_120530
Grade 12 Reading,The Lagoon by Joseph Conrad (Part I),article_120531
Grade 12 Reading,The Lagoon by Joseph Conrad (Part II),article_120532
Grade 12 Reading,The Lagoon by Joseph Conrad (Part III),article_120533
Grade 12 Reading,What's Your Time Perspective? by Jane Collingwood,article_120534
Grade 12 Reading,Does Time Pass? by Peter Dizikes,article_120535
Grade 12 Reading,Tradition and Reason,article_120536
Grade 12 Reading,Satire Is Dying Because the Internet Is Killing It by Arwa Mahdawi,article_120537
Grade 12 Reading,Elegy Written in a Country Churchyard by Thomas Gray,article_120538
Grade 12 Reading,from The Journal and Letters of Fanny Burney: An Encounter with King George III by Fanny Burney,article_120539
Grade 12 Reading,from A Vindication of the Rights of Woman by Mary Wollstonecraft,article_120540
Grade 12 Reading,Education Protects Women from Abuse by Olga Khazan,article_120541
Grade 12 Reading,from A Journal of the Plague Year by Daniel Defoe,article_120542
Grade 12 Reading,"from Inferno: A Doctor's Ebola Story by Steven Hatch, M.D.",article_120543
Grade 12 Reading,Dido Elizabeth Belle: A Black Woman in Georgian England by Steve Danzis,article_120544
Grade 12 Reading,Written at the Close of Spring by Charlotte Smith,article_120545
Grade 12 Reading,On Her Loving Two Equally by Aphra Behn,article_120546
Grade 12 Reading,"King George's Letters Betray Madness, Computer Finds by Mindy Weisberger",article_120547
Grade 12 Reading,The Assignment of My Life by Ruth Gruber,article_120548
Grade 12 Reading,Focus Period: 1625-1798 A Turbulent Time,article_120549
Grade 12 Reading,John Donne,article_120550
Grade 12 Reading,A Valediction: Forbidding Mourning by John Donne,article_120551
Grade 12 Reading,Holy Sonnet 10 by John Donne,article_120552
Grade 12 Reading,Jonathan Swift,article_120553
Grade 12 Reading,A Modest Proposal by Jonathan Swift (Part I),article_120554
Grade 12 Reading,A Modest Proposal by Jonathan Swift (Part II),article_120555
Grade 12 Reading,from Gulliver's Travels by Jonathan Swift,article_120556
Grade 12 Reading,To His Coy Mistress by Andrew Marvell,article_120557
Grade 12 Reading,"To the Virgins, to Make Much of Time by Robert Herrick",article_120558
Grade 12 Reading,Youth's the Season Made for Joys by John Gay,article_120559
Grade 12 Reading,from the Divine Comedy: Inferno by Dante Alighieri,article_120560
Grade 12 Reading,The Second Coming by W. B. Yeats,article_120561
Grade 12 Reading,Araby by James Joyce,article_120562
Grade 12 Reading,The Explosion by Philip Larkin,article_120563
Grade 12 Reading,Old Love by Francesca Beard,article_120564
Grade 12 Reading,The Lamb by William Blake,article_120565
Grade 12 Reading,The Tyger by William Blake,article_120566
Grade 12 Reading,The Chimney Sweeper by William Blake,article_120567
Grade 12 Reading,Sleep by Neil deGrasse Tyson,article_120568
Grade 12 Reading,Dream by Jorge Luis Borges,article_120569
Grade 12 Reading,from The Pillow Book by Sei Shonagon,article_120570
Grade 12 Reading,Kubla Khan by Samuel Taylor Coleridge,article_120571
Grade 12 Reading,Flowers from the Volcano by Claribel Alegria,article_120572
Grade 12 Reading,Emotion and Experimentation,article_120573
Grade 12 Reading,I Wandered Lonely As a Cloud by William Wordsworth,article_120574
Grade 12 Reading,Ode on a Grecian Urn by John Keats,article_120575
Grade 12 Reading,from Frankenstein by Mary Shelley,article_120576
Grade 12 Reading,Frankenstein: Giving Voice to the Monster by Langdon Winner,article_120577
Grade 12 Reading,Ode to My Mother's Hair by Joseph O. Legaspi,article_120578
Grade 12 Reading,William Blake: Visions and Verses by Rachel Galvin,article_120579
Grade 12 Reading,Frost at Midnight by Samuel Taylor Coleridge,article_120580
Grade 12 Reading,Walking with Wordsworth by Bruce Stutz (Part I),article_120581
Grade 12 Reading,Walking with Wordsworth by Bruce Stutz (Part II),article_120582
Grade 12 Reading,from A Defense of Poetry by Percy Bysshe Shelley,article_120583
Grade 12 Reading,The Skylark by John Clare,article_120584
Grade 12 Reading,The Dinner Party,article_120585
Grade 12 Reading,Focus Period: 1798-1832 An Era of Change,article_120586
Grade 12 Reading,Romanticism,article_120587
Grade 12 Reading,Lines Composed a Few Miles Above Tintern Abbey by William Wordsworth,article_120588
Grade 12 Reading,from The Prelude by William Wordsworth,article_120589
Grade 12 Reading,Ode to a Nightingale by John Keats,article_120590
Grade 12 Reading,Ode to the West Wind by Percy Bysshe Shelley,article_120591
Grade 12 Reading,Apostrophe to the Ocean from Childe Harold's Pilgrimage by Lord Byron,article_120592
Grade 12 Reading,from Mrs. Dalloway by Virginia Woolf,article_120593
Grade 12 Reading,The Madeleine from Rememberance of Things Past by Marcel Proust,article_120594
Grade 12 Reading,The Most Forgetful Man in the World from Moonwalking With Einstein by Joshua Foer (Part I),article_120595
Grade 12 Reading,The Most Forgetful Man in the World from Moonwalking With Einstein by Joshua Foer (Part II),article_120596
Grade 12 Reading,Some Advice to Those Who Will Serve Time in Prison by Nazim Hikmet,article_120597
Grade 12 Reading,El Olvido by Judith Ortiz Cofer,article_120598
Grade 12 Reading,Seeing Narcissists Everywhere by Douglas Quenqua,article_120599
Grade 12 Reading,A Year in a World: Selfie by Gautam Malkani,article_120600
Grade 12 Reading,from Time and Free Will by Henri Bergson,article_120601
Grade 12 Reading,from The Portrait of a Lady by Henry James,article_120602
Grade 12 Reading,The World Is Too Much With Us by William Wordsworth,article_120603
Grade 12 Reading,"London, 1802 by William Wordsworth",article_120604
Grade 12 Reading,An Era of Rapid Change,article_120605
Grade 12 Reading,from Jane Eyre by Charlotte Bronte (Part I),article_120606
Grade 12 Reading,from Jane Eyre by Charlotte Bronte (Part II),article_120607
Grade 12 Reading,"The Lady of Shalott by Alfred, Lord Tennyson",article_120608
Grade 12 Reading,from Great Expectations by Charles Dickens (Part I),article_120609
Grade 12 Reading,from Great Expectations by Charles Dickens (Part II),article_120610
Grade 12 Reading,The Victorians Had the Same Concerns About Technology As We Do by Melissa Dickson,article_120611
Grade 12 Reading,The Darkling Thrush by Thomas Hardy,article_120612
Grade 12 Reading,My Last Duchess by Robert Browning,article_120613
Grade 12 Reading,Blood by Natasha Trethewey,article_120614
Grade 12 Reading,Sonnet 43 by Elizabeth Barrett Browning,article_120615
Grade 12 Reading,Rememberance by Emily Bronte,article_120616
Grade 12 Reading,Song by Christina Rossetti,article_120617
Grade 12 Reading,The Great Exhibition by Lara Kriegel,article_120618
Grade 12 Reading,Evidence of Progress by Thomas Babington Macaulay,article_120619
Grade 12 Reading,Home Away from Home,article_120620
Grade 12 Reading,Focus Period: 1901-Present A Changing World,article_120621
Grade 12 Reading,Back to My Own Country by Andrea Levy (Part I),article_120622
Grade 12 Reading,Back to My Own Country by Andrea Levy (Part II),article_120623
Grade 12 Reading,Shooting an Elephant by George Orwell (Part I),article_120624
Grade 12 Reading,Shooting an Elephant by George Orwell (Part II),article_120625
Grade 12 Reading,from A History of the English Church and People by Bede,article_120626
Grade 12 Reading,from History of Jamaica by Encyclopaedia Britannica,article_120627
Grade 12 Reading,"The Seafarer, translated by Burton Raffel",article_120628
Grade 12 Reading,Dover Beach by Matthew Arnold,article_120629
Grade 12 Reading,Escape From the Old Country by Adrienne Su,article_120630
Grade 12 Reading,The Widow at Windsor by Rudyard Kipling,article_120631
Grade 12 Reading,From Lucy: Englan' Lady by James Berry,article_120632
Grade 12 Reading,"St. Crispin's Day Speech from Henry V, Act IV, Scene iii by William Shakespeare",article_120633
Grade 12 Reading,"Home Thoughts, From Abroad by Robert Browning",article_120634
Grade 12 Reading,from The Buried Giant by Kazuo Ishiguro,article_120635
Grade 12 Reading,My Old Home by Lu Hsun (Part I),article_120636
Grade 12 Reading,My Old Home by Lu Hsun (Part II),article_120637
Grade 12 Reading,from Writing as an Act of Hope by Isabel Allende,article_120638
Grade 12 Reading,"New Ideas, New Voices",article_120639
Grade 12 Reading,A Village After Dark by Kazuo Ishiguro (Part I),article_120640
Grade 12 Reading,A Village After Dark by Kazuo Ishiguro (Part II),article_120641
Grade 12 Reading,A Village After Dark by Kazuo Ishiguro (Part III),article_120642
Grade 12 Reading,A Cup of Tea by Katherine Mansfield (Part I),article_120643
Grade 12 Reading,A Cup of Tea by Katherine Mansfield (Part II),article_120644
Grade 12 Reading,My Daughter the Racist by Helen Oyeyemi (Part I),article_120645
Grade 12 Reading,My Daughter the Racist by Helen Oyeyemi (Part II),article_120646
Grade 12 Reading,The Love Song of J. Alfred Prufrock by T. S. Eliot,article_120647
Grade 12 Reading,Symbols? I'm Sick of Symbols by Fernando Pessoa,article_120648
Grade 12 Reading,The Threat of Inequality by Sadiq Khan,article_120649
Grade 12 Reading,The Inequality Bogeyman by Thomas Sowell,article_120650
Grade 12 Reading,Professions for Women by Virginia Woolf,article_120651
Grade 12 Reading,Do Not Go Gentle into That Good Night by Dylan Thomas,article_120652
Grade 12 Reading,Digging by Seamus Heaney,article_120653
Grade 12 Reading,Marriage Is a Private Affair by Chinua Achebe,article_120654
